year,flag,vessels_total,fishing_hours_total,fishing_KWh_total,fishing_days_total,regionname,country,category,type,value,estimate_type,type_code,lsf_prop,new_value,subs_per_fishing_hour,subs_per_fishing_KWh,subs_per_fishing_day
2018,NAM,69,160397.72500000056,195136826.50932798,9435,Africa,Namibia,Capacity-enhancing,Fisheries dev. projects,39733058.01,Modeled,B2,0.742,29481929.04342,183.80515710818153,0.15108336837696137,3124.7407571192366
2018,NAM,69,160397.72500000056,195136826.50932798,9435,Africa,Namibia,Capacity-enhancing,Fishing port develop.,NA,Modeled,B3,0.791,NA,NA,NA,NA
2018,NAM,69,160397.72500000056,195136826.50932798,9435,Africa,Namibia,Capacity-enhancing,Markt. & storage infrast.,52612685.65,Modeled,B4,0.931,48982410.34015,305.38095437544285,0.2510157165941639,5191.564423969263
2018,NAM,69,160397.72500000056,195136826.50932798,9435,Africa,Namibia,Capacity-enhancing,Tax exemption,NA,Modeled,B5,0.866,NA,NA,NA,NA
2018,NAM,69,160397.72500000056,195136826.50932798,9435,Africa,Namibia,Capacity-enhancing,Fishing access,13027.17,Modeled,B6,1,13027.17,0.08121792251105778,6.675915680824743e-5,1.3807281399046105
2018,NAM,69,160397.72500000056,195136826.50932798,9435,Africa,Namibia,Capacity-enhancing,Fuel subsidies,5167175.59,Modeled,B7,0.939,4851977.879009999,30.249667687057173,0.02486449106405891,514.2530873354531
2018,NAM,69,160397.72500000056,195136826.50932798,9435,Africa,Namibia,Ambiguous,Fisher assistance,294376.12,Reported,C1,0.753,221665.21836,1.3819723338345304,0.0011359476441490858,23.49392881399046
2018,NAM,69,160397.72500000056,195136826.50932798,9435,Africa,Namibia,Ambiguous,Vessel buyback,NA,Modeled,C2,0.998,NA,NA,NA,NA
2018,NAM,69,160397.72500000056,195136826.50932798,9435,Africa,Namibia,Ambiguous,Rural fisher communities,NA,Modeled,C3,0.159,NA,NA,NA,NA
2018,NGA,13,20063.827777777773,17776780.833568618,1079,Africa,Nigeria,Beneficial,Fisheries mangt.,67382656.54,Modeled,A1,0.743,50065313.80922,2495.3022107113165,2.8163318363401113,46399.73476294718
2018,NGA,13,20063.827777777773,17776780.833568618,1079,Africa,Nigeria,Beneficial,Fishery R&D,5650796.87,Modeled,A2,0.783,4424573.94921,220.5249166916472,0.24889624227435472,4100.624605384615
2018,NGA,13,20063.827777777773,17776780.833568618,1079,Africa,Nigeria,Beneficial,MPAs,NA,Modeled,A3,0.779,NA,NA,NA,NA
2018,NGA,13,20063.827777777773,17776780.833568618,1079,Africa,Nigeria,Capacity-enhancing,Boat constsruct. & renov.,NA,Modeled,B1,0.848,NA,NA,NA,NA
2018,NGA,13,20063.827777777773,17776780.833568618,1079,Africa,Nigeria,Capacity-enhancing,Fisheries dev. projects,81180864.77,Modeled,B2,0.742,60236201.659339994,3002.2288033221757,3.388476362694056,55825.951491510656
2018,NGA,13,20063.827777777773,17776780.833568618,1079,Africa,Nigeria,Capacity-enhancing,Fishing port develop.,NA,Modeled,B3,0.791,NA,NA,NA,NA
2018,NGA,13,20063.827777777773,17776780.833568618,1079,Africa,Nigeria,Capacity-enhancing,Markt. & storage infrast.,NA,Modeled,B4,0.931,NA,NA,NA,NA
2018,NGA,13,20063.827777777773,17776780.833568618,1079,Africa,Nigeria,Capacity-enhancing,Tax exemption,NA,Modeled,B5,0.866,NA,NA,NA,NA
2018,NGA,13,20063.827777777773,17776780.833568618,1079,Africa,Nigeria,Capacity-enhancing,Fishing access,1588003.99,Modeled,B6,1,1588003.99,79.14760870100949,0.08933023390834113,1471.7367840593142
2018,NGA,13,20063.827777777773,17776780.833568618,1079,Africa,Nigeria,Capacity-enhancing,Fuel subsidies,NA,Modeled,B7,0.939,NA,NA,NA,NA
2018,NGA,13,20063.827777777773,17776780.833568618,1079,Africa,Nigeria,Ambiguous,Fisher assistance,12926924.14,Modeled,C1,0.753,9733973.87742,485.15039030593766,0.5475667371135579,9021.291823373494
2018,NGA,13,20063.827777777773,17776780.833568618,1079,Africa,Nigeria,Ambiguous,Vessel buyback,NA,Modeled,C2,0.998,NA,NA,NA,NA
2018,NGA,13,20063.827777777773,17776780.833568618,1079,Africa,Nigeria,Ambiguous,Rural fisher communities,3046926.5,Modeled,C3,0.159,484461.3135,24.146006378532515,0.0272524771518346,448.99102270620944
2018,NIC,6,2094.1844444444487,5579292.603109407,207,"South, Central America and Carribbean",Nicaragua,Beneficial,Fisheries mangt.,6437756.13,Modeled,A1,0.743,4783252.80459,2284.064718978903,0.8573224501479336,23107.501471449275
2018,NIC,6,2094.1844444444487,5579292.603109407,207,"South, Central America and Carribbean",Nicaragua,Beneficial,Fishery R&D,539878.57,Modeled,A2,0.783,422724.92030999996,201.85658499728837,0.07576675940502031,2042.1493734782607
2018,NIC,6,2094.1844444444487,5579292.603109407,207,"South, Central America and Carribbean",Nicaragua,Beneficial,MPAs,822950.75,Modeled,A3,0.779,641078.63425,306.123291074329,0.11490321082868447,3096.9982330917874
2018,NIC,6,2094.1844444444487,5579292.603109407,207,"South, Central America and Carribbean",Nicaragua,Capacity-enhancing,Boat constsruct. & renov.,NA,Modeled,B1,0.848,NA,NA,NA,NA
2018,NIC,6,2094.1844444444487,5579292.603109407,207,"South, Central America and Carribbean",Nicaragua,Capacity-enhancing,Fisheries dev. projects,9530187.01,Modeled,B2,0.742,7071398.761419999,3376.683835169982,1.267436441221782,34161.34667352657
2018,NIC,6,2094.1844444444487,5579292.603109407,207,"South, Central America and Carribbean",Nicaragua,Capacity-enhancing,Fishing port develop.,NA,Modeled,B3,0.791,NA,NA,NA,NA
2018,NIC,6,2094.1844444444487,5579292.603109407,207,"South, Central America and Carribbean",Nicaragua,Capacity-enhancing,Markt. & storage infrast.,12619434.75,Modeled,B4,0.931,11748693.75225,5610.152335634758,2.1057676282656894,56756.97464855073
2018,NIC,6,2094.1844444444487,5579292.603109407,207,"South, Central America and Carribbean",Nicaragua,Capacity-enhancing,Tax exemption,1299419.06,Modeled,B5,0.866,1125296.9059600001,537.3437420687757,0.20169168136707125,5436.216937004831
2018,NIC,6,2094.1844444444487,5579292.603109407,207,"South, Central America and Carribbean",Nicaragua,Capacity-enhancing,Fishing access,6772.18,Modeled,B6,1,6772.18,3.233803029129339,0.0012138062083759118,32.71584541062802
2018,NIC,6,2094.1844444444487,5579292.603109407,207,"South, Central America and Carribbean",Nicaragua,Capacity-enhancing,Fuel subsidies,NA,Modeled,B7,0.939,NA,NA,NA,NA
2018,NIC,6,2094.1844444444487,5579292.603109407,207,"South, Central America and Carribbean",Nicaragua,Ambiguous,Fisher assistance,NA,Modeled,C1,0.753,NA,NA,NA,NA
2018,NIC,6,2094.1844444444487,5579292.603109407,207,"South, Central America and Carribbean",Nicaragua,Ambiguous,Vessel buyback,NA,Modeled,C2,0.998,NA,NA,NA,NA
2018,NIC,6,2094.1844444444487,5579292.603109407,207,"South, Central America and Carribbean",Nicaragua,Ambiguous,Rural fisher communities,NA,Modeled,C3,0.159,NA,NA,NA,NA
2018,NLD,510,656695.7024999994,437368375.4572651,60609,Europe,Netherlands,Beneficial,Fisheries mangt.,18786099.32,Reported,A1,0.743,13958071.79476,21.255007062818432,0.0319137655532752,230.29701520830238
2018,NLD,510,656695.7024999994,437368375.4572651,60609,Europe,Netherlands,Beneficial,Fishery R&D,1127059.85,Reported,A2,0.783,882487.8625500001,1.3438307258452036,0.002017722158414783,14.560343555412564
2018,NLD,510,656695.7024999994,437368375.4572651,60609,Europe,Netherlands,Beneficial,MPAs,22549581.48,Modeled,A3,0.779,17566123.97292,26.749259826197836,0.04016322386033229,289.8269889442162
2018,NLD,510,656695.7024999994,437368375.4572651,60609,Europe,Netherlands,Capacity-enhancing,Boat constsruct. & renov.,11602699.1,Modeled,B1,0.848,9839088.8368,14.982721524357787,0.022496114005758447,162.33709245821578
2018,NLD,510,656695.7024999994,437368375.4572651,60609,Europe,Netherlands,Capacity-enhancing,Fisheries dev. projects,935123.71,Reported,B2,0.742,693861.79282,1.0565956045981595,0.0015864471044450188,11.44816434555924
2018,NLD,510,656695.7024999994,437368375.4572651,60609,Europe,Netherlands,Capacity-enhancing,Fishing port develop.,NA,Modeled,B3,0.791,NA,NA,NA,NA
2018,NLD,510,656695.7024999994,437368375.4572651,60609,Europe,Netherlands,Capacity-enhancing,Markt. & storage infrast.,2180051.71,Reported,B4,0.931,2029628.14201,3.0906676171068774,0.004640546175493462,33.48724021201472
2018,NLD,510,656695.7024999994,437368375.4572651,60609,Europe,Netherlands,Capacity-enhancing,Tax exemption,35654259.51,Modeled,B5,0.866,30876588.735659998,47.01810689199694,0.07059629929433918,509.4390063465822
2018,NLD,510,656695.7024999994,437368375.4572651,60609,Europe,Netherlands,Capacity-enhancing,Fishing access,9927304.9,Modeled,B6,1,9927304.9,15.117054767082184,0.02269781140353617,163.7925869095349
2018,NLD,510,656695.7024999994,437368375.4572651,60609,Europe,Netherlands,Capacity-enhancing,Fuel subsidies,82563795.09,Reported,B7,0.939,77527403.58951,118.05681580428808,0.17725882331674236,1279.1401209310498
2018,NLD,510,656695.7024999994,437368375.4572651,60609,Europe,Netherlands,Ambiguous,Fisher assistance,8522786.35,Modeled,C1,0.753,6417658.121549999,9.772651316459628,0.014673347415300408,105.88622352373409
2018,NLD,510,656695.7024999994,437368375.4572651,60609,Europe,Netherlands,Ambiguous,Vessel buyback,5390389.95,Modeled,C2,0.998,5379609.1701,8.19193600570274,0.012299950046629827,88.75924648319555
2018,NLD,510,656695.7024999994,437368375.4572651,60609,Europe,Netherlands,Ambiguous,Rural fisher communities,NA,Modeled,C3,0.159,NA,NA,NA,NA
2018,NOR,2860,1138600.515277779,1502110690.1272416,136017,Europe,Norway,Beneficial,Fisheries mangt.,117729335.32,Reported,A1,0.743,87472896.14276,76.8249223226635,0.058233322429354584,643.1026720392304
2018,NOR,2860,1138600.515277779,1502110690.1272416,136017,Europe,Norway,Beneficial,Fishery R&D,83106764.43,Reported,A2,0.783,65072596.548690006,57.151385121949076,0.04332077321357576,478.41517272612987
2018,NOR,2860,1138600.515277779,1502110690.1272416,136017,Europe,Norway,Beneficial,MPAs,76910276.92,Modeled,A3,0.779,59913105.720680006,52.61995310625983,0.03988594589897024,440.48248175360436
2018,NOR,2860,1138600.515277779,1502110690.1272416,136017,Europe,Norway,Capacity-enhancing,Boat constsruct. & renov.,63284944.5,Modeled,B1,0.848,53665632.936,47.132977910964186,0.03572681646480664,394.5509233110567
2018,NOR,2860,1138600.515277779,1502110690.1272416,136017,Europe,Norway,Capacity-enhancing,Fisheries dev. projects,163085826.17,Modeled,B2,0.742,121009683.01813999,106.27931517193967,0.08055976421277544,889.6658727816375
2018,NOR,2860,1138600.515277779,1502110690.1272416,136017,Europe,Norway,Capacity-enhancing,Fishing port develop.,NA,Modeled,B3,0.791,NA,NA,NA,NA
2018,NOR,2860,1138600.515277779,1502110690.1272416,136017,Europe,Norway,Capacity-enhancing,Markt. & storage infrast.,4202313.63,Reported,B4,0.931,3912353.98953,3.4361076927630947,0.0026045710314454855,28.76371328238382
2018,NOR,2860,1138600.515277779,1502110690.1272416,136017,Europe,Norway,Capacity-enhancing,Tax exemption,194470081.04,Modeled,B5,0.866,168411090.18063998,147.9106042206151,0.11211629827784138,1238.1620693048662
2018,NOR,2860,1138600.515277779,1502110690.1272416,136017,Europe,Norway,Capacity-enhancing,Fishing access,49260505.61,Modeled,B6,1,49260505.61,43.26408160634123,0.032794191489195254,362.1643295323379
2018,NOR,2860,1138600.515277779,1502110690.1272416,136017,Europe,Norway,Capacity-enhancing,Fuel subsidies,58254825.88,Reported,B7,0.939,54701281.50132,48.04255818202821,0.03641627868095815,402.16503452744877
2018,NOR,2860,1138600.515277779,1502110690.1272416,136017,Europe,Norway,Ambiguous,Fisher assistance,170877.21,Reported,C1,0.753,128670.53912999999,0.11300762418731986,8.565982518844899e-5,0.9459886567855488
2018,NOR,2860,1138600.515277779,1502110690.1272416,136017,Europe,Norway,Ambiguous,Vessel buyback,29400963.18,Modeled,C2,0.998,29342161.25364,25.770374121499085,0.019533954086402558,215.72422016100927
2018,NOR,2860,1138600.515277779,1502110690.1272416,136017,Europe,Norway,Ambiguous,Rural fisher communities,NA,Modeled,C3,0.159,NA,NA,NA,NA
2018,NRU,3,324.2791666666659,995716.9985460228,35,Oceania,Nauru,Beneficial,Fisheries mangt.,12642323.35,Modeled,A1,0.743,9393246.249049999,28966.542456628227,9.433650588235725,268378.4642585714
2018,NRU,3,324.2791666666659,995716.9985460228,35,Oceania,Nauru,Beneficial,Fishery R&D,1060201.61,Modeled,A2,0.783,830137.8606300001,2559.948174170924,0.8337086359298812,23718.224589428573
2018,NRU,3,324.2791666666659,995716.9985460228,35,Oceania,Nauru,Beneficial,MPAs,NA,Modeled,A3,0.779,NA,NA,NA,NA
2018,NRU,3,324.2791666666659,995716.9985460228,35,Oceania,Nauru,Capacity-enhancing,Boat constsruct. & renov.,5529.44,Modeled,B1,0.848,4688.96512,14.459655759569335,0.004709134349264875,133.970432
2018,NRU,3,324.2791666666659,995716.9985460228,35,Oceania,Nauru,Capacity-enhancing,Fisheries dev. projects,67829.21,Modeled,B2,0.742,50329.27382,155.203537548666,0.05054576138952371,1437.979252
2018,NRU,3,324.2791666666659,995716.9985460228,35,Oceania,Nauru,Capacity-enhancing,Fishing port develop.,46102.9,Modeled,B3,0.791,36467.3939,112.45678923766843,0.03662425564015763,1041.9255400000002
2018,NRU,3,324.2791666666659,995716.9985460228,35,Oceania,Nauru,Capacity-enhancing,Markt. & storage infrast.,89816.32,Modeled,B4,0.931,83618.99392000001,257.86113483495507,0.08397867470586833,2389.114112
2018,NRU,3,324.2791666666659,995716.9985460228,35,Oceania,Nauru,Capacity-enhancing,Tax exemption,NA,Modeled,B5,0.866,NA,NA,NA,NA
2018,NRU,3,324.2791666666659,995716.9985460228,35,Oceania,Nauru,Capacity-enhancing,Fishing access,382.52,Modeled,B6,1,382.52,1.1796009097100006,3.841653808848977e-4,10.929142857142857
2018,NRU,3,324.2791666666659,995716.9985460228,35,Oceania,Nauru,Capacity-enhancing,Fuel subsidies,NA,Modeled,B7,0.939,NA,NA,NA,NA
2018,NRU,3,324.2791666666659,995716.9985460228,35,Oceania,Nauru,Ambiguous,Fisher assistance,NA,Modeled,C1,0.753,NA,NA,NA,NA
2018,NRU,3,324.2791666666659,995716.9985460228,35,Oceania,Nauru,Ambiguous,Vessel buyback,NA,Modeled,C2,0.998,NA,NA,NA,NA
2018,NRU,3,324.2791666666659,995716.9985460228,35,Oceania,Nauru,Ambiguous,Rural fisher communities,NA,Modeled,C3,0.159,NA,NA,NA,NA
2018,NZL,111,205473.76305555823,292673208.0369936,14246,Oceania,New Zealand,Beneficial,Fisheries mangt.,44594142.07,Reported,A1,0.743,33133447.55801,161.25390933270162,0.11320970505035761,2325.8070727228696
2018,NZL,111,205473.76305555823,292673208.0369936,14246,Oceania,New Zealand,Beneficial,Fishery R&D,NA,Modeled,A2,0.783,NA,NA,NA,NA
2018,NZL,111,205473.76305555823,292673208.0369936,14246,Oceania,New Zealand,Beneficial,MPAs,32027483.06,Modeled,A3,0.779,24949409.30374,121.42382040763961,0.08524664581045771,1751.3273412705319
2018,NZL,111,205473.76305555823,292673208.0369936,14246,Oceania,New Zealand,Capacity-enhancing,Boat constsruct. & renov.,NA,Modeled,B1,0.848,NA,NA,NA,NA
2018,NZL,111,205473.76305555823,292673208.0369936,14246,Oceania,New Zealand,Capacity-enhancing,Fisheries dev. projects,NA,Modeled,B2,0.742,NA,NA,NA,NA
2018,NZL,111,205473.76305555823,292673208.0369936,14246,Oceania,New Zealand,Capacity-enhancing,Fishing port develop.,NA,Modeled,B3,0.791,NA,NA,NA,NA
2018,NZL,111,205473.76305555823,292673208.0369936,14246,Oceania,New Zealand,Capacity-enhancing,Markt. & storage infrast.,NA,Modeled,B4,0.931,NA,NA,NA,NA
2018,NZL,111,205473.76305555823,292673208.0369936,14246,Oceania,New Zealand,Capacity-enhancing,Tax exemption,NA,Modeled,B5,0.866,NA,NA,NA,NA
2018,NZL,111,205473.76305555823,292673208.0369936,14246,Oceania,New Zealand,Capacity-enhancing,Fishing access,785595.88,Modeled,B6,1,785595.88,3.8233391374040395,0.0026842083881511336,55.145014740979924
2018,NZL,111,205473.76305555823,292673208.0369936,14246,Oceania,New Zealand,Capacity-enhancing,Fuel subsidies,28168804.55,Modeled,B7,0.939,26450507.47245,128.7293670934426,0.09037556819723204,1856.6971411238242
2018,NZL,111,205473.76305555823,292673208.0369936,14246,Oceania,New Zealand,Ambiguous,Fisher assistance,710516.42,Reported,C1,0.753,535018.8642600001,2.603830563590427,0.0018280418212806625,37.5557254148533
2018,NZL,111,205473.76305555823,292673208.0369936,14246,Oceania,New Zealand,Ambiguous,Vessel buyback,NA,Modeled,C2,0.998,NA,NA,NA,NA
2018,NZL,111,205473.76305555823,292673208.0369936,14246,Oceania,New Zealand,Ambiguous,Rural fisher communities,NA,Modeled,C3,0.159,NA,NA,NA,NA
2018,OMN,1,184.5351388888889,91837.63166655328,17,Asia,Oman,Beneficial,Fisheries mangt.,49382735.4,Modeled,A1,0.743,36691372.4022,198831.3587489284,399.5243750995245,2158316.023658823
2018,OMN,1,184.5351388888889,91837.63166655328,17,Asia,Oman,Beneficial,Fishery R&D,11856223.73,Modeled,A2,0.783,9283423.18059,50307.0755872662,101.08517621944478,546083.7165052941
2018,OMN,1,184.5351388888889,91837.63166655328,17,Asia,Oman,Beneficial,MPAs,1058771.54,Modeled,A3,0.779,824783.02966,4469.517483911902,8.980883050802595,48516.64880352941
2018,OMN,1,184.5351388888889,91837.63166655328,17,Asia,Oman,Capacity-enhancing,Boat constsruct. & renov.,7475368.68,Modeled,B1,0.848,6339112.64064,34351.79163604643,69.02521902629451,372888.97886117647
2018,OMN,1,184.5351388888889,91837.63166655328,17,Asia,Oman,Capacity-enhancing,Fisheries dev. projects,19264087,Modeled,B2,0.742,14293952.554,77459.24510673592,155.64374096556512,840820.7384705882
2018,OMN,1,184.5351388888889,91837.63166655328,17,Asia,Oman,Capacity-enhancing,Fishing port develop.,11999910.22,Modeled,B3,0.791,9491928.98402,51436.97314870323,103.35555057085499,558348.7637658824
2018,OMN,1,184.5351388888889,91837.63166655328,17,Asia,Oman,Capacity-enhancing,Markt. & storage infrast.,15365894.19,Modeled,B4,0.931,14305647.49089,77522.62022846295,155.77108459015318,841508.6759347059
2018,OMN,1,184.5351388888889,91837.63166655328,17,Asia,Oman,Capacity-enhancing,Tax exemption,NA,Modeled,B5,0.866,NA,NA,NA,NA
2018,OMN,1,184.5351388888889,91837.63166655328,17,Asia,Oman,Capacity-enhancing,Fishing access,191570.48,Modeled,B6,1,191570.48,1038.1246691197778,2.085969297374301,11268.851764705883
2018,OMN,1,184.5351388888889,91837.63166655328,17,Asia,Oman,Capacity-enhancing,Fuel subsidies,32078527.62,Modeled,B7,0.939,30121737.43518,163230.36152652046,327.98904859117965,1771866.9079517648
2018,OMN,1,184.5351388888889,91837.63166655328,17,Asia,Oman,Ambiguous,Fisher assistance,NA,Modeled,C1,0.753,NA,NA,NA,NA
2018,OMN,1,184.5351388888889,91837.63166655328,17,Asia,Oman,Ambiguous,Vessel buyback,NA,Modeled,C2,0.998,NA,NA,NA,NA
2018,OMN,1,184.5351388888889,91837.63166655328,17,Asia,Oman,Ambiguous,Rural fisher communities,6787060.53,Modeled,C3,0.159,1079142.62427,5847.897754149503,11.750549362903675,63478.977898235295
2018,PAK,1,18.169583333333335,2571.2409284309547,6,Asia,Pakistan,Beneficial,Fisheries mangt.,57190841.19,Modeled,A1,0.743,42492795.00417,2338677.4602703233,16526.18178806773,7082132.500695
2018,PAK,1,18.169583333333335,2571.2409284309547,6,Asia,Pakistan,Beneficial,Fishery R&D,4796098.03,Modeled,A2,0.783,3755344.75749,206683.04212571375,1460.5184274900369,625890.792915
2018,PAK,1,18.169583333333335,2571.2409284309547,6,Asia,Pakistan,Beneficial,MPAs,1312712.3,Modeled,A3,0.779,1022602.8817,56281.03093723484,397.70792009133964,170433.81361666668
2018,PAK,1,18.169583333333335,2571.2409284309547,6,Asia,Pakistan,Capacity-enhancing,Boat constsruct. & renov.,5477031.4,Modeled,B1,0.848,4644522.6272,255620.7559630334,1806.3350562929245,774087.1045333333
2018,PAK,1,18.169583333333335,2571.2409284309547,6,Asia,Pakistan,Capacity-enhancing,Fisheries dev. projects,67186374.44,Modeled,B2,0.742,49852289.834479995,2743722.237318595,19388.41641918842,8308714.972413332
2018,PAK,1,18.169583333333335,2571.2409284309547,6,Asia,Pakistan,Capacity-enhancing,Fishing port develop.,NA,Modeled,B3,0.791,NA,NA,NA,NA
